position,driver_number,date,session_key,meeting_key
2,55,2023-02-24T07:35:19.273000,7763,1140
4,14,2023-02-24T07:42:55.452000,7763,1140
2,31,2023-02-24T07:42:55.452000,7763,1140
5,44,2023-02-24T07:42:55.452000,7763,1140
3,55,2023-02-24T07:42:55.452000,7763,1140
2,11,2023-02-24T07:44:25.622000,7763,1140
5,14,2023-02-24T07:44:25.622000,7763,1140
3,31,2023-02-24T07:44:25.622000,7763,1140
6,44,2023-02-24T07:44:25.622000,7763,1140
4,55,2023-02-24T07:44:25.622000,7763,1140
8,22,2023-02-24T07:46:52.042000,7763,1140
6,24,2023-02-24T07:46:52.042000,7763,1140
7,44,2023-02-24T07:46:52.042000,7763,1140
6,4,2023-02-24T07:55:08.236000,7763,1140
9,22,2023-02-24T07:55:08.236000,7763,1140
7,24,2023-02-24T07:55:08.236000,7763,1140
8,44,2023-02-24T07:55:08.236000,7763,1140
3,11,2023-02-24T08:01:42.682000,7763,1140
2,20,2023-02-24T08:01:42.682000,7763,1140
4,31,2023-02-24T08:01:42.682000,7763,1140
1,55,2023-02-24T08:01:42.682000,7763,1140
9,2,2023-02-24T08:07:28.097000,7763,1140
10,22,2023-02-24T08:07:28.097000,7763,1140
4,11,2023-02-24T08:09:48.017000,7763,1140
2,14,2023-02-24T08:09:48.017000,7763,1140
3,20,2023-02-24T08:09:48.017000,7763,1140
5,31,2023-02-24T08:09:48.017000,7763,1140
6,2,2023-02-24T08:11:11.312000,7763,1140
7,4,2023-02-24T08:11:11.312000,7763,1140
8,24,2023-02-24T08:11:11.312000,7763,1140
9,44,2023-02-24T08:11:11.312000,7763,1140
7,2,2023-02-24T08:14:08.403000,7763,1140
8,4,2023-02-24T08:14:08.403000,7763,1140
5,24,2023-02-24T08:14:08.403000,7763,1140
6,31,2023-02-24T08:14:08.403000,7763,1140
8,2,2023-02-24T08:33:36.210000,7763,1140
7,4,2023-02-24T08:33:36.210000,7763,1140
9,2,2023-02-24T08:37:33.424000,7763,1140
8,4,2023-02-24T08:37:33.424000,7763,1140
6,24,2023-02-24T08:37:33.424000,7763,1140
7,31,2023-02-24T08:37:33.424000,7763,1140
5,44,2023-02-24T08:37:33.424000,7763,1140
5,11,2023-02-24T08:46:50.883000,7763,1140
3,14,2023-02-24T08:46:50.883000,7763,1140
4,20,2023-02-24T08:46:50.883000,7763,1140
2,24,2023-02-24T08:46:50.883000,7763,1140
6,44,2023-02-24T08:46:50.883000,7763,1140
8,2,2023-02-24T08:48:35.037000,7763,1140
9,4,2023-02-24T08:48:35.037000,7763,1140
6,11,2023-02-24T08:53:35.751000,7763,1140
5,20,2023-02-24T08:53:35.751000,7763,1140
4,31,2023-02-24T08:53:35.751000,7763,1140
7,44,2023-02-24T08:53:35.751000,7763,1140
4,20,2023-02-24T08:57:09.528000,7763,1140
5,31,2023-02-24T08:57:09.528000,7763,1140
7,2,2023-02-24T09:25:25.060000,7763,1140
8,44,2023-02-24T09:25:25.060000,7763,1140
2,14,2023-02-24T09:38:28.671000,7763,1140
3,24,2023-02-24T09:38:28.671000,7763,1140
4,2,2023-02-24T10:09:48.356000,7763,1140
7,11,2023-02-24T10:09:48.356000,7763,1140
5,20,2023-02-24T10:09:48.356000,7763,1140
6,31,2023-02-24T10:09:48.356000,7763,1140
2,2,2023-02-24T10:31:36.004000,7763,1140
3,14,2023-02-24T10:31:36.004000,7763,1140
4,24,2023-02-24T10:31:36.004000,7763,1140
3,1,2023-02-24T12:21:08.100000,7763,1140
10,4,2023-02-24T12:21:08.100000,7763,1140
8,11,2023-02-24T12:21:08.100000,7763,1140
4,14,2023-02-24T12:21:08.100000,7763,1140
6,20,2023-02-24T12:21:08.100000,7763,1140
11,22,2023-02-24T12:21:08.100000,7763,1140
5,24,2023-02-24T12:21:08.100000,7763,1140
7,31,2023-02-24T12:21:08.100000,7763,1140
9,44,2023-02-24T12:21:08.100000,7763,1140
13,10,2023-02-24T12:25:57.298000,7763,1140
12,16,2023-02-24T12:25:57.298000,7763,1140
14,10,2023-02-24T12:26:37.266000,7763,1140
13,21,2023-02-24T12:26:37.266000,7763,1140
2,1,2023-02-24T12:28:10.702000,7763,1140
3,2,2023-02-24T12:28:10.702000,7763,1140
11,4,2023-02-24T12:29:18.326000,7763,1140
10,16,2023-02-24T12:29:18.326000,7763,1140
12,22,2023-02-24T12:29:18.326000,7763,1140
15,10,2023-02-24T12:29:50.919000,7763,1140
16,27,2023-02-24T12:29:50.919000,7763,1140
17,63,2023-02-24T12:29:50.919000,7763,1140
14,81,2023-02-24T12:29:50.919000,7763,1140
14,21,2023-02-24T12:33:36.602000,7763,1140
13,81,2023-02-24T12:33:36.602000,7763,1140
16,10,2023-02-24T12:39:03.846000,7763,1140
15,27,2023-02-24T12:39:03.846000,7763,1140
12,4,2023-02-24T12:42:33.264000,7763,1140
15,21,2023-02-24T12:42:33.264000,7763,1140
13,22,2023-02-24T12:42:33.264000,7763,1140
11,27,2023-02-24T12:42:33.264000,7763,1140
14,81,2023-02-24T12:42:33.264000,7763,1140
14,10,2023-02-24T12:42:45.092000,7763,1140
16,21,2023-02-24T12:42:45.092000,7763,1140
15,81,2023-02-24T12:42:45.092000,7763,1140
1,1,2023-02-24T12:43:56.560000,7763,1140
2,55,2023-02-24T12:43:56.560000,7763,1140
13,4,2023-02-24T12:48:49.664000,7763,1140
15,10,2023-02-24T12:48:49.664000,7763,1140
12,21,2023-02-24T12:48:49.664000,7763,1140
14,22,2023-02-24T12:48:49.664000,7763,1140
16,81,2023-02-24T12:48:49.664000,7763,1140
14,4,2023-02-24T13:11:53.420000,7763,1140
8,10,2023-02-24T13:11:53.420000,7763,1140
9,11,2023-02-24T13:11:53.420000,7763,1140
11,16,2023-02-24T13:11:53.420000,7763,1140
13,21,2023-02-24T13:11:53.420000,7763,1140
15,22,2023-02-24T13:11:53.420000,7763,1140
12,27,2023-02-24T13:11:53.420000,7763,1140
10,44,2023-02-24T13:11:53.420000,7763,1140
16,22,2023-02-24T13:18:47.381000,7763,1140
15,81,2023-02-24T13:18:47.381000,7763,1140
15,4,2023-02-24T13:20:06.145000,7763,1140
12,16,2023-02-24T13:20:06.145000,7763,1140
14,21,2023-02-24T13:20:06.145000,7763,1140
17,22,2023-02-24T13:20:06.145000,7763,1140
13,27,2023-02-24T13:20:06.145000,7763,1140
11,63,2023-02-24T13:20:06.145000,7763,1140
16,81,2023-02-24T13:20:06.145000,7763,1140
10,11,2023-02-24T13:23:57.063000,7763,1140
11,44,2023-02-24T13:23:57.063000,7763,1140
9,63,2023-02-24T13:23:57.063000,7763,1140
9,10,2023-02-24T13:24:11.094000,7763,1140
11,11,2023-02-24T13:24:11.094000,7763,1140
5,14,2023-02-24T13:24:11.094000,7763,1140
4,16,2023-02-24T13:24:11.094000,7763,1140
7,20,2023-02-24T13:24:11.094000,7763,1140
6,24,2023-02-24T13:24:11.094000,7763,1140
8,31,2023-02-24T13:24:11.094000,7763,1140
12,44,2023-02-24T13:24:11.094000,7763,1140
10,63,2023-02-24T13:24:11.094000,7763,1140
13,21,2023-02-24T13:26:49.091000,7763,1140
14,27,2023-02-24T13:26:49.091000,7763,1140
10,10,2023-02-24T13:37:56.189000,7763,1140
12,11,2023-02-24T13:37:56.189000,7763,1140
8,20,2023-02-24T13:37:56.189000,7763,1140
14,21,2023-02-24T13:37:56.189000,7763,1140
7,27,2023-02-24T13:37:56.189000,7763,1140
9,31,2023-02-24T13:37:56.189000,7763,1140
13,44,2023-02-24T13:37:56.189000,7763,1140
11,63,2023-02-24T13:37:56.189000,7763,1140
16,4,2023-02-24T13:56:24.559000,7763,1140
15,21,2023-02-24T13:56:24.559000,7763,1140
14,81,2023-02-24T13:56:24.559000,7763,1140
4,2,2023-02-24T13:57:26.761000,7763,1140
6,14,2023-02-24T13:57:26.761000,7763,1140
5,16,2023-02-24T13:57:26.761000,7763,1140
7,24,2023-02-24T13:57:26.761000,7763,1140
2,27,2023-02-24T13:57:26.761000,7763,1140
3,55,2023-02-24T13:57:26.761000,7763,1140
14,44,2023-02-24T14:12:54.291000,7763,1140
13,81,2023-02-24T14:12:54.291000,7763,1140
8,10,2023-02-24T14:13:41.462000,7763,1140
9,20,2023-02-24T14:13:41.462000,7763,1140
10,31,2023-02-24T14:13:41.462000,7763,1140
9,10,2023-02-24T14:27:21.760000,7763,1140
13,11,2023-02-24T14:27:21.760000,7763,1140
10,20,2023-02-24T14:27:21.760000,7763,1140
11,31,2023-02-24T14:27:21.760000,7763,1140
12,63,2023-02-24T14:27:21.760000,7763,1140
8,81,2023-02-24T14:27:21.760000,7763,1140
14,11,2023-02-24T14:50:59.531000,7763,1140
12,21,2023-02-24T14:50:59.531000,7763,1140
15,44,2023-02-24T14:50:59.531000,7763,1140
13,63,2023-02-24T14:50:59.531000,7763,1140
10,10,2023-02-24T15:17:43.784000,7763,1140
11,20,2023-02-24T15:17:43.784000,7763,1140
7,21,2023-02-24T15:17:43.784000,7763,1140
8,24,2023-02-24T15:17:43.784000,7763,1140
12,31,2023-02-24T15:17:43.784000,7763,1140
9,81,2023-02-24T15:17:43.784000,7763,1140
5,2,2023-02-24T15:23:09.871000,7763,1140
2,14,2023-02-24T15:23:09.871000,7763,1140
6,16,2023-02-24T15:23:09.871000,7763,1140
3,27,2023-02-24T15:23:09.871000,7763,1140
4,55,2023-02-24T15:23:09.871000,7763,1140
6,2,2023-02-24T15:28:11.772000,7763,1140
3,14,2023-02-24T15:28:11.772000,7763,1140
7,16,2023-02-24T15:28:11.772000,7763,1140
2,21,2023-02-24T15:28:11.772000,7763,1140
4,27,2023-02-24T15:28:11.772000,7763,1140
5,55,2023-02-24T15:28:11.772000,7763,1140
8,16,2023-02-24T15:38:24.761000,7763,1140
7,24,2023-02-24T15:38:24.761000,7763,1140
2,14,2023-02-24T15:42:39.491000,7763,1140
3,21,2023-02-24T15:42:39.491000,7763,1140
7,2,2023-02-24T15:48:32.594000,7763,1140
4,21,2023-02-24T15:48:32.594000,7763,1140
3,24,2023-02-24T15:48:32.594000,7763,1140
5,27,2023-02-24T15:48:32.594000,7763,1140
6,55,2023-02-24T15:48:32.594000,7763,1140
2,1,2023-02-24T16:00:22.519000,7763,1140
3,14,2023-02-24T16:00:22.519000,7763,1140
1,24,2023-02-24T16:00:22.519000,7763,1140
1,4,2023-02-25T06:49:22.178000,7764,1140
2,10,2023-02-25T06:49:22.178000,7764,1140
3,11,2023-02-25T06:49:22.178000,7764,1140
4,14,2023-02-25T06:49:22.178000,7764,1140
5,16,2023-02-25T06:49:22.178000,7764,1140
6,20,2023-02-25T06:49:22.178000,7764,1140
7,21,2023-02-25T06:49:22.178000,7764,1140
8,22,2023-02-25T06:49:22.178000,7764,1140
9,23,2023-02-25T06:49:22.178000,7764,1140
10,27,2023-02-25T06:49:22.178000,7764,1140
11,31,2023-02-25T06:49:22.178000,7764,1140
12,34,2023-02-25T06:49:22.178000,7764,1140
13,44,2023-02-25T06:49:22.178000,7764,1140
14,55,2023-02-25T06:49:22.178000,7764,1140
15,63,2023-02-25T06:49:22.178000,7764,1140
16,77,2023-02-25T06:49:22.178000,7764,1140
17,81,2023-02-25T06:49:22.178000,7764,1140
2,4,2023-02-25T07:00:04.479000,7764,1140
3,10,2023-02-25T07:00:04.479000,7764,1140
4,11,2023-02-25T07:00:04.479000,7764,1140
5,14,2023-02-25T07:00:04.479000,7764,1140
6,16,2023-02-25T07:00:04.479000,7764,1140
7,20,2023-02-25T07:00:04.479000,7764,1140
8,21,2023-02-25T07:00:04.479000,7764,1140
9,22,2023-02-25T07:00:04.479000,7764,1140
10,23,2023-02-25T07:00:04.479000,7764,1140
11,27,2023-02-25T07:00:04.479000,7764,1140
12,31,2023-02-25T07:00:04.479000,7764,1140
1,34,2023-02-25T07:00:04.479000,7764,1140
3,4,2023-02-25T07:00:06.276000,7764,1140
4,10,2023-02-25T07:00:06.276000,7764,1140
5,11,2023-02-25T07:00:06.276000,7764,1140
6,14,2023-02-25T07:00:06.276000,7764,1140
7,16,2023-02-25T07:00:06.276000,7764,1140
8,20,2023-02-25T07:00:06.276000,7764,1140
9,21,2023-02-25T07:00:06.276000,7764,1140
10,22,2023-02-25T07:00:06.276000,7764,1140
11,23,2023-02-25T07:00:06.276000,7764,1140
12,27,2023-02-25T07:00:06.276000,7764,1140
13,31,2023-02-25T07:00:06.276000,7764,1140
14,44,2023-02-25T07:00:06.276000,7764,1140
15,55,2023-02-25T07:00:06.276000,7764,1140
16,63,2023-02-25T07:00:06.276000,7764,1140
2,77,2023-02-25T07:00:06.276000,7764,1140
4,4,2023-02-25T07:00:10.463000,7764,1140
5,10,2023-02-25T07:00:10.463000,7764,1140
6,11,2023-02-25T07:00:10.463000,7764,1140
7,14,2023-02-25T07:00:10.463000,7764,1140
8,16,2023-02-25T07:00:10.463000,7764,1140
9,20,2023-02-25T07:00:10.463000,7764,1140
10,21,2023-02-25T07:00:10.463000,7764,1140
11,22,2023-02-25T07:00:10.463000,7764,1140
12,23,2023-02-25T07:00:10.463000,7764,1140
13,27,2023-02-25T07:00:10.463000,7764,1140
14,31,2023-02-25T07:00:10.463000,7764,1140
15,44,2023-02-25T07:00:10.463000,7764,1140
16,55,2023-02-25T07:00:10.463000,7764,1140
17,63,2023-02-25T07:00:10.463000,7764,1140
3,81,2023-02-25T07:00:10.463000,7764,1140
5,4,2023-02-25T07:00:24.307000,7764,1140
6,10,2023-02-25T07:00:24.307000,7764,1140
4,11,2023-02-25T07:00:24.307000,7764,1140
6,4,2023-02-25T07:00:33.478000,7764,1140
7,10,2023-02-25T07:00:33.478000,7764,1140
8,14,2023-02-25T07:00:33.478000,7764,1140
9,16,2023-02-25T07:00:33.478000,7764,1140
10,20,2023-02-25T07:00:33.478000,7764,1140
5,21,2023-02-25T07:00:33.478000,7764,1140
7,4,2023-02-25T07:00:46.666000,7764,1140
8,10,2023-02-25T07:00:46.666000,7764,1140
9,14,2023-02-25T07:00:46.666000,7764,1140
10,16,2023-02-25T07:00:46.666000,7764,1140
11,20,2023-02-25T07:00:46.666000,7764,1140
12,22,2023-02-25T07:00:46.666000,7764,1140
6,23,2023-02-25T07:00:46.666000,7764,1140
8,4,2023-02-25T07:01:08.775000,7764,1140
7,10,2023-02-25T07:01:08.775000,7764,1140
9,4,2023-02-25T07:01:28.415000,7764,1140
10,14,2023-02-25T07:01:28.415000,7764,1140
8,16,2023-02-25T07:01:28.415000,7764,1140
10,4,2023-02-25T07:03:30.397000,7764,1140
11,14,2023-02-25T07:03:30.397000,7764,1140
12,20,2023-02-25T07:03:30.397000,7764,1140
13,22,2023-02-25T07:03:30.397000,7764,1140
14,27,2023-02-25T07:03:30.397000,7764,1140
15,31,2023-02-25T07:03:30.397000,7764,1140
16,44,2023-02-25T07:03:30.397000,7764,1140
17,55,2023-02-25T07:03:30.397000,7764,1140
9,63,2023-02-25T07:03:30.397000,7764,1140
2,34,2023-02-25T07:03:48.834000,7764,1140
3,77,2023-02-25T07:03:48.834000,7764,1140
1,81,2023-02-25T07:03:48.834000,7764,1140
11,4,2023-02-25T07:03:54.881000,7764,1140
12,14,2023-02-25T07:03:54.881000,7764,1140
13,20,2023-02-25T07:03:54.881000,7764,1140
14,22,2023-02-25T07:03:54.881000,7764,1140
10,27,2023-02-25T07:03:54.881000,7764,1140
3,11,2023-02-25T07:04:06.553000,7764,1140
4,77,2023-02-25T07:04:06.553000,7764,1140
8,10,2023-02-25T07:04:52.083000,7764,1140
4,11,2023-02-25T07:04:52.083000,7764,1140
3,16,2023-02-25T07:04:52.083000,7764,1140
6,21,2023-02-25T07:04:52.083000,7764,1140
7,23,2023-02-25T07:04:52.083000,7764,1140
5,77,2023-02-25T07:04:52.083000,7764,1140
9,10,2023-02-25T07:06:54.925000,7764,1140
5,11,2023-02-25T07:06:54.925000,7764,1140
4,16,2023-02-25T07:06:54.925000,7764,1140
7,21,2023-02-25T07:06:54.925000,7764,1140
8,23,2023-02-25T07:06:54.925000,7764,1140
3,34,2023-02-25T07:06:54.925000,7764,1140
2,63,2023-02-25T07:06:54.925000,7764,1140
6,77,2023-02-25T07:06:54.925000,7764,1140
10,10,2023-02-25T07:13:58.948000,7764,1140
6,11,2023-02-25T07:13:58.948000,7764,1140
5,16,2023-02-25T07:13:58.948000,7764,1140
8,21,2023-02-25T07:13:58.948000,7764,1140
9,23,2023-02-25T07:13:58.948000,7764,1140
1,27,2023-02-25T07:13:58.948000,7764,1140
4,34,2023-02-25T07:13:58.948000,7764,1140
3,63,2023-02-25T07:13:58.948000,7764,1140
7,77,2023-02-25T07:13:58.948000,7764,1140
2,81,2023-02-25T07:13:58.948000,7764,1140
7,11,2023-02-25T07:19:20.130000,7764,1140
6,16,2023-02-25T07:19:20.130000,7764,1140
5,77,2023-02-25T07:19:20.130000,7764,1140
2,27,2023-02-25T07:28:13.902000,7764,1140
1,63,2023-02-25T07:28:13.902000,7764,1140
3,81,2023-02-25T07:28:13.902000,7764,1140
3,10,2023-02-25T07:33:58.974000,7764,1140
8,11,2023-02-25T07:33:58.974000,7764,1140
7,16,2023-02-25T07:33:58.974000,7764,1140
9,21,2023-02-25T07:33:58.974000,7764,1140
10,23,2023-02-25T07:33:58.974000,7764,1140
5,34,2023-02-25T07:33:58.974000,7764,1140
6,77,2023-02-25T07:33:58.974000,7764,1140
4,81,2023-02-25T07:33:58.974000,7764,1140
4,10,2023-02-25T07:36:01.940000,7764,1140
3,16,2023-02-25T07:36:01.940000,7764,1140
6,34,2023-02-25T07:36:01.940000,7764,1140
7,77,2023-02-25T07:36:01.940000,7764,1140
5,81,2023-02-25T07:36:01.940000,7764,1140
5,10,2023-02-25T07:40:13.686000,7764,1140
3,11,2023-02-25T07:40:13.686000,7764,1140
4,16,2023-02-25T07:40:13.686000,7764,1140
7,34,2023-02-25T07:40:13.686000,7764,1140
8,77,2023-02-25T07:40:13.686000,7764,1140
6,81,2023-02-25T07:40:13.686000,7764,1140
1,27,2023-02-25T07:40:27.576000,7764,1140
2,63,2023-02-25T07:40:27.576000,7764,1140
6,10,2023-02-25T07:46:44.538000,7764,1140
4,11,2023-02-25T07:46:44.538000,7764,1140
5,16,2023-02-25T07:46:44.538000,7764,1140
3,63,2023-02-25T07:46:44.538000,7764,1140
2,81,2023-02-25T07:46:44.538000,7764,1140
1,11,2023-02-25T07:46:52.319000,7764,1140
2,27,2023-02-25T07:46:52.319000,7764,1140
4,63,2023-02-25T07:46:52.319000,7764,1140
3,81,2023-02-25T07:46:52.319000,7764,1140
2,11,2023-02-25T07:52:48.594000,7764,1140
3,27,2023-02-25T07:52:48.594000,7764,1140
1,63,2023-02-25T07:52:48.594000,7764,1140
4,81,2023-02-25T07:52:48.594000,7764,1140
2,10,2023-02-25T07:53:20.921000,7764,1140
3,11,2023-02-25T07:53:20.921000,7764,1140
6,16,2023-02-25T07:53:20.921000,7764,1140
4,27,2023-02-25T07:53:20.921000,7764,1140
5,81,2023-02-25T07:53:20.921000,7764,1140
7,16,2023-02-25T08:03:37.051000,7764,1140
5,34,2023-02-25T08:03:37.051000,7764,1140
6,81,2023-02-25T08:03:37.051000,7764,1140
3,10,2023-02-25T08:03:48.191000,7764,1140
4,11,2023-02-25T08:03:48.191000,7764,1140
2,16,2023-02-25T08:03:48.191000,7764,1140
5,27,2023-02-25T08:03:48.191000,7764,1140
6,34,2023-02-25T08:03:48.191000,7764,1140
7,81,2023-02-25T08:03:48.191000,7764,1140
1,16,2023-02-25T08:24:54.622000,7764,1140
2,63,2023-02-25T08:24:54.622000,7764,1140
4,10,2023-02-25T08:36:37.218000,7764,1140
3,11,2023-02-25T08:36:37.218000,7764,1140
10,21,2023-02-25T08:41:57.103000,7764,1140
8,23,2023-02-25T08:41:57.103000,7764,1140
9,77,2023-02-25T08:41:57.103000,7764,1140
6,27,2023-02-25T08:50:13.500000,7764,1140
5,34,2023-02-25T08:50:13.500000,7764,1140
5,10,2023-02-25T09:07:59.762000,7764,1140
4,34,2023-02-25T09:07:59.762000,7764,1140
4,11,2023-02-25T09:16:30.097000,7764,1140
3,34,2023-02-25T09:16:30.097000,7764,1140
7,23,2023-02-25T10:12:59.036000,7764,1140
8,81,2023-02-25T10:12:59.036000,7764,1140
6,23,2023-02-25T10:33:26.248000,7764,1140
7,27,2023-02-25T10:33:26.248000,7764,1140
12,4,2023-02-25T12:19:18.790000,7764,1140
13,14,2023-02-25T12:19:18.790000,7764,1140
14,20,2023-02-25T12:19:18.790000,7764,1140
11,21,2023-02-25T12:19:18.790000,7764,1140
15,22,2023-02-25T12:19:18.790000,7764,1140
10,31,2023-02-25T12:19:18.790000,7764,1140
13,4,2023-02-25T12:20:36.633000,7764,1140
14,14,2023-02-25T12:20:36.633000,7764,1140
15,20,2023-02-25T12:20:36.633000,7764,1140
16,22,2023-02-25T12:20:36.633000,7764,1140
17,44,2023-02-25T12:20:36.633000,7764,1140
12,55,2023-02-25T12:20:36.633000,7764,1140
15,14,2023-02-25T12:23:20.926000,7764,1140
14,20,2023-02-25T12:23:20.926000,7764,1140
11,4,2023-02-25T12:26:44.563000,7764,1140
12,21,2023-02-25T12:26:44.563000,7764,1140
13,55,2023-02-25T12:26:44.563000,7764,1140
12,4,2023-02-25T12:26:48.860000,7764,1140
9,20,2023-02-25T12:26:48.860000,7764,1140
13,21,2023-02-25T12:26:48.860000,7764,1140
11,31,2023-02-25T12:26:48.860000,7764,1140
14,55,2023-02-25T12:26:48.860000,7764,1140
10,77,2023-02-25T12:26:48.860000,7764,1140
16,14,2023-02-25T12:32:04.260000,7764,1140
17,22,2023-02-25T12:32:04.260000,7764,1140
15,44,2023-02-25T12:32:04.260000,7764,1140
10,31,2023-02-25T12:35:04.538000,7764,1140
11,77,2023-02-25T12:35:04.538000,7764,1140
14,44,2023-02-25T12:35:38.975000,7764,1140
15,55,2023-02-25T12:35:38.975000,7764,1140
17,14,2023-02-25T12:35:41.678000,7764,1140
16,22,2023-02-25T12:35:41.678000,7764,1140
14,22,2023-02-25T12:39:18.924000,7764,1140
15,44,2023-02-25T12:39:18.924000,7764,1140
16,55,2023-02-25T12:39:18.924000,7764,1140
13,4,2023-02-25T12:43:00.764000,7764,1140
14,21,2023-02-25T12:43:00.764000,7764,1140
12,22,2023-02-25T12:43:00.764000,7764,1140
14,4,2023-02-25T12:43:45.826000,7764,1140
10,20,2023-02-25T12:43:45.826000,7764,1140
15,21,2023-02-25T12:43:45.826000,7764,1140
13,22,2023-02-25T12:43:45.826000,7764,1140
11,31,2023-02-25T12:43:45.826000,7764,1140
16,44,2023-02-25T12:43:45.826000,7764,1140
9,55,2023-02-25T12:43:45.826000,7764,1140
12,77,2023-02-25T12:43:45.826000,7764,1140
11,4,2023-02-25T12:44:48.371000,7764,1140
14,22,2023-02-25T12:44:48.371000,7764,1140
12,31,2023-02-25T12:44:48.371000,7764,1140
13,77,2023-02-25T12:44:48.371000,7764,1140
9,20,2023-02-25T12:52:34.707000,7764,1140
10,55,2023-02-25T12:52:34.707000,7764,1140
12,4,2023-02-25T13:05:04.396000,7764,1140
13,31,2023-02-25T13:05:04.396000,7764,1140
11,77,2023-02-25T13:05:04.396000,7764,1140
3,11,2023-02-25T13:05:29.708000,7764,1140
4,34,2023-02-25T13:05:29.708000,7764,1140
16,21,2023-02-25T13:06:28.770000,7764,1140
15,44,2023-02-25T13:06:28.770000,7764,1140
13,4,2023-02-25T13:08:58.580000,7764,1140
10,20,2023-02-25T13:08:58.580000,7764,1140
8,31,2023-02-25T13:08:58.580000,7764,1140
11,55,2023-02-25T13:08:58.580000,7764,1140
12,77,2023-02-25T13:08:58.580000,7764,1140
9,81,2023-02-25T13:08:58.580000,7764,1140
14,4,2023-02-25T13:09:33.704000,7764,1140
7,14,2023-02-25T13:09:33.704000,7764,1140
11,20,2023-02-25T13:09:33.704000,7764,1140
17,21,2023-02-25T13:09:33.704000,7764,1140
15,22,2023-02-25T13:09:33.704000,7764,1140
8,27,2023-02-25T13:09:33.704000,7764,1140
9,31,2023-02-25T13:09:33.704000,7764,1140
16,44,2023-02-25T13:09:33.704000,7764,1140
12,55,2023-02-25T13:09:33.704000,7764,1140
13,77,2023-02-25T13:09:33.704000,7764,1140
10,81,2023-02-25T13:09:33.704000,7764,1140
12,20,2023-02-25T13:13:47.184000,7764,1140
11,55,2023-02-25T13:13:47.184000,7764,1140
15,4,2023-02-25T13:14:24.511000,7764,1140
14,22,2023-02-25T13:14:24.511000,7764,1140
6,10,2023-02-25T13:27:32.106000,7764,1140
5,14,2023-02-25T13:27:32.106000,7764,1140
7,23,2023-02-25T13:27:32.106000,7764,1140
7,10,2023-02-25T13:30:18.744000,7764,1140
8,23,2023-02-25T13:30:18.744000,7764,1140
9,27,2023-02-25T13:30:18.744000,7764,1140
10,31,2023-02-25T13:30:18.744000,7764,1140
6,55,2023-02-25T13:30:18.744000,7764,1140
11,81,2023-02-25T13:30:18.744000,7764,1140
16,4,2023-02-25T13:42:23.044000,7764,1140
15,22,2023-02-25T13:42:23.044000,7764,1140
13,44,2023-02-25T13:42:23.044000,7764,1140
14,77,2023-02-25T13:42:23.044000,7764,1140
13,20,2023-02-25T13:43:16.012000,7764,1140
12,22,2023-02-25T13:43:16.012000,7764,1140
14,44,2023-02-25T13:43:16.012000,7764,1140
15,77,2023-02-25T13:43:16.012000,7764,1140
4,11,2023-02-25T13:52:30.673000,7764,1140
6,14,2023-02-25T13:52:30.673000,7764,1140
5,34,2023-02-25T13:52:30.673000,7764,1140
2,55,2023-02-25T13:52:30.673000,7764,1140
3,63,2023-02-25T13:52:30.673000,7764,1140
8,10,2023-02-25T14:01:25.023000,7764,1140
7,14,2023-02-25T14:01:25.023000,7764,1140
14,20,2023-02-25T14:01:25.023000,7764,1140
13,22,2023-02-25T14:01:25.023000,7764,1140
9,23,2023-02-25T14:01:25.023000,7764,1140
10,27,2023-02-25T14:01:25.023000,7764,1140
11,31,2023-02-25T14:01:25.023000,7764,1140
6,44,2023-02-25T14:01:25.023000,7764,1140
12,81,2023-02-25T14:01:25.023000,7764,1140
5,14,2023-02-25T14:09:22.483000,7764,1140
6,34,2023-02-25T14:09:22.483000,7764,1140
7,44,2023-02-25T14:09:22.483000,7764,1140
12,22,2023-02-25T14:09:31.046000,7764,1140
13,81,2023-02-25T14:09:31.046000,7764,1140
15,20,2023-02-25T14:19:00.957000,7764,1140
14,77,2023-02-25T14:19:00.957000,7764,1140
6,14,2023-02-25T14:22:59.156000,7764,1140
7,34,2023-02-25T14:22:59.156000,7764,1140
5,44,2023-02-25T14:22:59.156000,7764,1140
5,11,2023-02-25T14:25:54.106000,7764,1140
4,14,2023-02-25T14:25:54.106000,7764,1140
6,44,2023-02-25T14:25:54.106000,7764,1140
8,4,2023-02-25T14:37:20.125000,7764,1140
9,10,2023-02-25T14:37:20.125000,7764,1140
16,20,2023-02-25T14:37:20.125000,7764,1140
13,22,2023-02-25T14:37:20.125000,7764,1140
10,23,2023-02-25T14:37:20.125000,7764,1140
11,27,2023-02-25T14:37:20.125000,7764,1140
12,31,2023-02-25T14:37:20.125000,7764,1140
15,77,2023-02-25T14:37:20.125000,7764,1140
14,81,2023-02-25T14:37:20.125000,7764,1140
