date,category,flag,scope,message,session_key,meeting_key,driver_number,lap_number,sector
2023-10-06T17:48:00,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,9215,1221,,,
2023-10-06T17:52:03,Other,,,CAR 4 (NOR) TIME 1:24.088 DELETED - TRACK LIMITS AT TURN 5 LAP 18 20:51:04,9215,1221,,,
2023-10-06T17:52:11,Other,,,CAR 16 (LEC) TIME 1:52.292 DELETED - TRACK LIMITS AT TURN 5 LAP 22 20:50:42,9215,1221,,,
2023-10-06T18:00:00,Flag,CHEQUERED,Track,CHEQUERED FLAG,9215,1221,,,
2023-10-06T18:00:24,Other,,,FIRST CAR TO TAKE THE FLAG - CAR 14 (ALO),9215,1221,,,
2023-10-06T18:04:34,Other,,,CAR 4 (NOR) TIME 1:24.074 DELETED - TRACK LIMITS AT TURN 10 LAP 21 20:59:41,9215,1221,,,
2023-10-06T18:08:43,Other,,,CAR 81 (PIA) TIME 1:24.228 DELETED - TRACK LIMITS AT TURN 14 LAP 23 21:00:36,9215,1221,,,
2023-10-07T13:25:18,Other,,,CAR 27 (HUL) TIME 1:44.048 DELETED - TRACK LIMITS AT TURN 5 LAP 3 16:23:43,9298,1221,,,
2023-10-07T13:26:24,Other,,,CAR 2 (SAR) TIME 1:27.337 DELETED - TRACK LIMITS AT TURN 13 LAP 3 16:24:46,9298,1221,,,
2023-10-07T13:26:51,Other,,,CAR 10 (GAS) TIME 1:26.397 DELETED - TRACK LIMITS AT TURN 13 LAP 3 16:25:04,9298,1221,,,
2023-10-07T13:28:04,Other,,,CAR 16 (LEC) TIME 1:55.220 DELETED - TRACK LIMITS AT TURN 5 LAP 5 16:26:35,9298,1221,,,
2023-10-07T13:28:19,Other,,,CAR 18 (STR) TIME 1:56.874 DELETED - TRACK LIMITS AT TURN 5 LAP 5 16:26:38,9298,1221,,,
2023-10-07T13:28:43,Other,,,CAR 24 (ZHO) TIME 1:27.058 DELETED - TRACK LIMITS AT TURN 13 LAP 3 16:28:02,9298,1221,,,
2023-10-07T13:28:47,Other,,,CAR 44 (HAM) TIME 1:26.192 DELETED - TRACK LIMITS AT TURN 13 LAP 5 16:28:21,9298,1221,,,
2023-10-07T13:29:05,Other,,,CAR 2 (SAR) TIME 1:42.554 DELETED - TRACK LIMITS AT TURN 5 LAP 5 16:27:41,9298,1221,,,
2023-10-07T13:31:40,Other,,,CAR 27 (HUL) TIME 1:26.640 DELETED - TRACK LIMITS AT TURN 13 LAP 7 16:31:16,9298,1221,,,
2023-10-07T13:31:59,Other,,,CAR 23 (ALB) TIME 1:59.437 DELETED - TRACK LIMITS AT TURN 5 LAP 5 16:30:23,9298,1221,,,
2023-10-07T13:32:00,Flag,CHEQUERED,Track,CHEQUERED FLAG,9298,1221,,,
2023-10-07T13:32:06,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,9298,1221,,,3.0
2023-10-07T13:32:08,Other,,,DRS DISABLED IN ZONE 1,9298,1221,,,
2023-10-07T13:32:09,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,9298,1221,,,3.0
2023-10-07T13:32:09,Other,,,DRS ENABLED IN ZONE 1,9298,1221,,,
2023-10-07T13:32:22,Other,,,FIRST CAR TO TAKE THE FLAG - CAR 44 (HAM),9298,1221,,,
2023-10-07T13:32:42,Other,,,CAR 20 (MAG) TIME 1:27.016 DELETED - TRACK LIMITS AT TURN 13 LAP 5 16:31:35,9298,1221,,,
2023-10-07T13:33:00,Other,,,CAR 2 (SAR) TIME 1:26.685 DELETED - TRACK LIMITS AT TURN 13 LAP 7 16:32:08,9298,1221,,,
2023-10-07T13:33:27,Other,,,CAR 23 (ALB) TIME 1:26.710 DELETED - TRACK LIMITS AT TURN 5 LAP 6 16:32:21,9298,1221,,,
2023-10-07T13:33:34,Other,,,CAR 22 (TSU) TIME 1:26.664 DELETED - TRACK LIMITS AT TURN 13 LAP 6 16:32:45,9298,1221,,,
2023-10-07T13:33:50,Other,,,CAR 23 (ALB) TIME 1:26.710 DELETED - TRACK LIMITS AT TURN 13 LAP 6 16:32:59,9298,1221,,,
2023-10-07T13:35:22,Other,,,"INCIDENT INVOLVING CARS 63 (RUS), 44 (HAM), 10 (GAS), 40 (LAW), 2 (SAR), 22 (TSU), 18 (STR), 23 (ALB) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – MAXIMUM DELTA TIME",9298,1221,,,
2023-10-07T13:36:11,Other,,,"FIA STEWARDS: INCIDENT INVOLVING CARS 63 (RUS), 44 (HAM), 10 (GAS), 40 (LAW), 2 (SAR), 22 (TSU), 18 (STR), 23 (ALB) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – MAXIMUM DELTA TIME",9298,1221,,,
2023-10-07T13:39:00,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,9298,1221,,,
2023-10-07T13:42:29,Other,,,CAR 44 (HAM) TIME 1:26.069 DELETED - TRACK LIMITS AT TURN 13 LAP 10 16:41:59,9298,1221,,,
2023-10-07T13:42:57,Other,,,CAR 16 (LEC) TIME 1:26.110 DELETED - TRACK LIMITS AT TURN 5 LAP 11 16:41:51,9298,1221,,,
2023-10-07T13:45:32,Other,,,CAR 24 (ZHO) TIME 1:33.307 DELETED - TRACK LIMITS AT TURN 5 LAP 8 16:44:26,9298,1221,,,
2023-10-07T13:46:50,Other,,,CAR 55 (SAI) TIME 1:26.048 DELETED - TRACK LIMITS AT TURN 13 LAP 13 16:45:44,9298,1221,,,
2023-10-07T13:48:55,Other,,,CAR 24 (ZHO) TIME 1:26.274 DELETED - TRACK LIMITS AT TURN 13 LAP 10 16:48:30,9298,1221,,,
2023-10-07T13:49:00,Flag,CHEQUERED,Track,CHEQUERED FLAG,9298,1221,,,
2023-10-07T13:49:03,Other,,,CAR 44 (HAM) TIME 1:25.626 DELETED - TRACK LIMITS AT TURN 5 LAP 14 16:48:03,9298,1221,,,
2023-10-07T13:49:19,Other,,,FIRST CAR TO TAKE THE FLAG - CAR 63 (RUS),9298,1221,,,
2023-10-07T13:50:26,Other,,,CAR 40 (LAW) TIME 1:26.041 DELETED - TRACK LIMITS AT TURN 15 LAP 12 16:49:10,9298,1221,,,
2023-10-07T13:50:49,Other,,,CAR 24 (ZHO) LAP DELETED - TRACK LIMITS AT TURN 5 LAP 11 16:49:27,9298,1221,,,
2023-10-07T13:53:27,Other,,,INCIDENT IN SQ2 INVOLVING CARS 63 (RUS) AND 10 (GAS) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – MAXIMUM DELTA TIME,9298,1221,,,
2023-10-07T13:56:00,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,9298,1221,,,
2023-10-07T13:59:18,Other,,,CAR 1 (VER) TIME 1:24.543 DELETED - TRACK LIMITS AT TURN 5 LAP 9 16:58:03,9298,1221,,,
2023-10-07T13:59:49,Other,,,CAR 16 (LEC) TIME 1:43.046 DELETED - TRACK LIMITS AT TURN 5 LAP 18 16:58:31,9298,1221,,,
2023-10-07T14:01:15,Other,,,CAR 16 (LEC) TIME 1:25.131 DELETED - TRACK LIMITS AT TURN 13 LAP 19 17:00:50,9298,1221,,,
2023-10-07T14:03:31,Other,,,CAR 11 (PER) TIME 1:25.374 DELETED - TRACK LIMITS AT TURN 4 LAP 17 17:02:28,9298,1221,,,
2023-10-07T14:04:00,Flag,CHEQUERED,Track,CHEQUERED FLAG,9298,1221,,,
2023-10-07T14:04:03,Other,,,CAR 31 (OCO) TIME 1:25.683 DELETED - TRACK LIMITS AT TURN 15 LAP 15 17:03:37,9298,1221,,,
2023-10-07T14:04:15,Other,,,FIRST CAR TO TAKE THE FLAG - CAR 1 (VER),9298,1221,,,
2023-10-07T14:05:33,Other,,,CAR 4 (NOR) TIME 1:26.127 DELETED - TRACK LIMITS AT TURN 16 LAP 14 17:04:49,9298,1221,,,
2023-10-07T14:06:30,Other,,,INCIDENT INVOLVING CAR 4 (NOR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – MAXIMUM DELTA TIME,9298,1221,,,
2023-10-07T14:07:21,Other,,,CAR 14 (ALO) TIME 1:24.959 DELETED - TRACK LIMITS AT TURN 14 LAP 13 17:04:44,9298,1221,,,
2023-10-07T16:43:00,Other,,,DRS DISABLED IN ZONE 1,9220,1221,,1.0,
2023-10-07T16:43:00,Other,,,DRS DISABLED IN ZONE 1,9298,1221,,1.0,
2023-10-07T16:50:17,Other,,,BLUE HEAD PADDING MATERIAL MUST BE USED,9220,1221,,1.0,
2023-10-07T16:50:17,Other,,,BLUE HEAD PADDING MATERIAL MUST BE USED,9298,1221,,1.0,
2023-10-07T16:54:09,Other,,,DRS ENABLED IN ZONE 1,9220,1221,,1.0,
2023-10-07T16:54:09,Other,,,DRS ENABLED IN ZONE 1,9298,1221,,1.0,
2023-10-07T17:00:00,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,9220,1221,,1.0,
2023-10-07T17:00:00,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,9298,1221,,1.0,
2023-10-07T17:00:19,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 2,9220,1221,,1.0,2.0
2023-10-07T17:00:19,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 2,9298,1221,,1.0,2.0
2023-10-07T17:00:20,Other,,,DRS DISABLED IN ZONE 1,9220,1221,,1.0,
2023-10-07T17:00:20,Other,,,DRS DISABLED IN ZONE 1,9298,1221,,1.0,
2023-10-07T17:00:36,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,9220,1221,,1.0,2.0
2023-10-07T17:00:36,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,9298,1221,,1.0,2.0
2023-10-07T17:00:37,Other,,,DRS ENABLED IN ZONE 1,9220,1221,,1.0,
2023-10-07T17:00:37,Other,,,DRS ENABLED IN ZONE 1,9298,1221,,1.0,
2023-10-07T17:05:00,Other,,,PIT EXIT CLOSED,9220,1221,,1.0,
2023-10-07T17:15:13,Other,,,RISK OF RAIN FOR F1 SPRINT IS 0 %,9220,1221,,1.0,
2023-10-07T17:27:07,Drs,,,DRS DISABLED,9220,1221,,1.0,
2023-10-07T17:33:39,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,9220,1221,,1.0,
2023-10-07T17:34:06,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,9220,1221,,1.0,4.0
2023-10-07T17:34:52,SafetyCar,,,SAFETY CAR DEPLOYED,9220,1221,,1.0,
2023-10-07T17:36:53,SafetyCar,,,SAFETY CAR IN THIS LAP,9220,1221,,2.0,
2023-10-07T17:36:59,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,9220,1221,,2.0,4.0
2023-10-07T17:37:29,Flag,CLEAR,Track,TRACK CLEAR,9220,1221,,2.0,
2023-10-07T17:38:59,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 12,9220,1221,,3.0,12.0
2023-10-07T17:39:11,SafetyCar,,,SAFETY CAR DEPLOYED,9220,1221,,3.0,
2023-10-07T17:40:41,Other,,,CAR 14 (ALO) TIME 1:43.688 DELETED - TRACK LIMITS AT TURN 15 LAP 3 20:39:12,9220,1221,,4.0,
2023-10-07T17:40:47,Other,,,CAR 27 (HUL) TIME 1:44.336 DELETED - TRACK LIMITS AT TURN 15 LAP 3 20:39:13,9220,1221,,4.0,
2023-10-07T17:44:41,SafetyCar,,,SAFETY CAR IN THIS LAP,9220,1221,,6.0,
2023-10-07T17:45:13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,9220,1221,,6.0,12.0
2023-10-07T17:46:17,Flag,CLEAR,Track,TRACK CLEAR,9220,1221,,6.0,
2023-10-07T17:48:10,Drs,,,DRS ENABLED,9220,1221,,8.0,
2023-10-07T17:48:14,Other,,,CAR 44 (HAM) TIME 1:31.056 DELETED - TRACK LIMITS AT TURN 5 LAP 7 20:47:10,9220,1221,,8.0,
2023-10-07T17:48:29,Other,,,CAR 14 (ALO) TIME 1:29.571 DELETED - TRACK LIMITS AT TURN 15 LAP 7 20:47:52,9220,1221,,8.0,
2023-10-07T17:48:38,Other,,,CAR 10 (GAS) TIME 1:30.366 DELETED - TRACK LIMITS AT TURN 15 LAP 7 20:47:54,9220,1221,,8.0,
2023-10-07T17:49:20,Other,,,CAR 20 (MAG) TIME 1:51.180 DELETED - TRACK LIMITS AT TURN 2 LAP 3 20:38:17,9220,1221,,8.0,
2023-10-07T17:49:59,Other,,,CAR 55 (SAI) TIME 1:28.742 DELETED - TRACK LIMITS AT TURN 15 LAP 8 20:49:17,9220,1221,,9.0,
2023-10-07T17:51:10,Other,,,CAR 18 (STR) TIME 1:30.040 DELETED - TRACK LIMITS AT TURN 15 LAP 8 20:49:26,9220,1221,,10.0,
2023-10-07T17:52:54,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,9220,1221,,11.0,4.0
2023-10-07T17:53:36,SafetyCar,,,SAFETY CAR DEPLOYED,9220,1221,,11.0,
2023-10-07T17:54:14,Other,,,"TURN 2 INCIDENT INVOLVING CARS 11 (PER), 27 (HUL) AND 31 (OCO) NOTED - CAUSING A COLLISION",9220,1221,,12.0,
2023-10-07T17:55:12,Other,,,CAR 4 (NOR) TIME 1:28.901 DELETED - TRACK LIMITS AT TURN 5 LAP 9 20:50:04,9220,1221,,12.0,
2023-10-07T17:55:13,Other,,,CAR 22 (TSU) TIME 1:30.692 DELETED - TRACK LIMITS AT TURN 13 LAP 9 20:50:55,9220,1221,,12.0,
2023-10-07T17:56:07,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 4,9220,1221,,12.0,4.0
2023-10-07T17:59:50,SafetyCar,,,SAFETY CAR IN THIS LAP,9220,1221,,14.0,
2023-10-07T18:00:05,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,9220,1221,,14.0,4.0
2023-10-07T18:01:14,Flag,CLEAR,Track,TRACK CLEAR,9220,1221,,14.0,
2023-10-07T18:03:05,Drs,,,DRS ENABLED,9220,1221,,16.0,
2023-10-07T18:03:08,Other,,,CAR 18 (STR) TIME 1:31.350 DELETED - TRACK LIMITS AT TURN 4 LAP 15 21:02:03,9220,1221,,16.0,
2023-10-07T18:03:57,Other,,,"FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 11 (PER), 27 (HUL) AND 31 (OCO) WILL BE INVESTIGATED AFTER THE SPRINT - CAUSING A COLLISION",9220,1221,,16.0,
2023-10-07T18:04:04,Other,,,CAR 77 (BOT) TIME 1:31.020 DELETED - TRACK LIMITS AT TURN 15 LAP 15 21:02:50,9220,1221,,16.0,
2023-10-07T18:08:40,Flag,CHEQUERED,Track,CHEQUERED FLAG,9220,1221,,19.0,
2023-10-07T18:08:42,Other,,,CAR 24 (ZHO) TIME 1:30.019 DELETED - TRACK LIMITS AT TURN 13 LAP 18 21:07:15,9220,1221,,19.0,
2023-10-07T18:09:15,Other,,,CAR 18 (STR) TIME 1:29.952 DELETED - TRACK LIMITS AT TURN 15 LAP 18 21:07:22,9220,1221,,19.0,
2023-10-07T18:09:41,Other,,,CAR 18 (STR) TIME 1:30.259 DELETED - TRACK LIMITS AT TURN 13 LAP 19 21:08:42,9220,1221,,19.0,
2023-10-07T18:10:41,Other,,,CAR 16 (LEC) TIME 1:30.632 DELETED - TRACK LIMITS AT TURN 13 LAP 19 21:08:40,9220,1221,,19.0,
2023-10-07T18:10:42,Other,,,CAR 16 (LEC) TIME 1:30.632 DELETED - TRACK LIMITS AT TURN 14 LAP 19 21:08:42,9220,1221,,19.0,
2023-10-07T18:10:51,Other,,,CAR 23 (ALB) TIME 1:28.748 DELETED - TRACK LIMITS AT TURN 13 LAP 19 21:08:41,9220,1221,,19.0,
2023-10-07T18:11:02,Other,,,CAR 16 (LEC) TIME 1:30.632 DELETED - TRACK LIMITS AT TURN 5 LAP 19 21:08:02,9220,1221,,19.0,
2023-10-07T18:11:36,Other,,,CAR 16 (LEC) TIME 1:30.632 DELETED - TRACK LIMITS AT TURN 15 LAP 19 21:08:47,9220,1221,,19.0,
2023-10-07T18:12:37,Other,,,TRACK LIMIT INFRINGEMENTS ARE STILL UNDER INVESTIGATION,9220,1221,,19.0,
2023-10-07T18:12:48,Other,,,CAR 18 (STR) TIME 1:30.259 DELETED - TRACK LIMITS AT TURN 15 LAP 19 21:08:52,9220,1221,,19.0,
2023-10-07T18:12:55,Other,,,CAR 20 (MAG) TIME 1:29.900 DELETED - TRACK LIMITS AT TURN 15 LAP 19 21:08:52,9220,1221,,19.0,
2023-10-07T18:13:16,Other,,,CAR 24 (ZHO) TIME 1:32.079 DELETED - TRACK LIMITS AT TURN 5 LAP 19 21:08:08,9220,1221,,19.0,
2023-10-07T18:13:29,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 18 (STR) - TRACK LIMITS,9220,1221,18.0,19.0,
2023-10-07T18:13:35,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 16 (LEC) - TRACK LIMITS,9220,1221,16.0,19.0,
2023-10-07T18:17:50,Other,,,INCIDENT INVOLVING CAR 18 (STR) NOTED - TRACK LIMITS,9220,1221,,19.0,
2023-10-07T18:17:54,Other,,,INCIDENT INVOLVING CAR 16 (LEC) NOTED - TRACK LIMITS,9220,1221,,19.0,
2023-10-07T18:18:11,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 18 (STR) WILL BE INVESTIGATED AFTER THE SPRINT - TRACK LIMITS,9220,1221,,19.0,
2023-10-07T18:18:14,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 16 (LEC) WILL BE INVESTIGATED AFTER THE SPRINT - TRACK LIMITS,9220,1221,,19.0,
2023-10-08T16:10:00,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,9221,1221,,1.0,
2023-10-08T16:20:01,Other,,,PIT EXIT CLOSED,9221,1221,,1.0,
2023-10-08T16:45:12,Other,,,RISK OF RAIN FOR F1 RACE IS 0%,9221,1221,,1.0,
2023-10-08T16:57:08,Drs,,,DRS DISABLED,9221,1221,,1.0,
2023-10-08T17:03:34,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,9221,1221,,1.0,
2023-10-08T17:03:48,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,9221,1221,,1.0,3.0
2023-10-08T17:04:43,SafetyCar,,,SAFETY CAR DEPLOYED,9221,1221,,1.0,
2023-10-08T17:07:16,Other,,,TURN 1 INCIDENT INVOLVING CAR 44 (HAM) NOTED - CROSSING THE TRACK,9221,1221,,2.0,
2023-10-08T17:07:49,Other,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 44 (HAM) WILL BE INVESTIGATED AFTER THE RACE - CROSSING THE TRACK,9221,1221,,3.0,
2023-10-08T17:08:18,Other,,,INCIDENT INVOLVING CAR 27 (HUL) NOTED - INCORRECT STARTING LOCATION,9221,1221,,3.0,
2023-10-08T17:09:04,Other,,,TURN 1 INCIDENT INVOLVING CARS 44 (HAM) AND 63 (RUS) NOTED - CAUSING A COLLISION,9221,1221,,3.0,
2023-10-08T17:10:07,Other,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 44 (HAM) AND 63 (RUS) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,9221,1221,,3.0,
2023-10-08T17:10:15,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,9221,1221,,4.0,3.0
2023-10-08T17:11:00,SafetyCar,,,SAFETY CAR IN THIS LAP,9221,1221,,4.0,
2023-10-08T17:12:23,Flag,CLEAR,Track,TRACK CLEAR,9221,1221,,4.0,
2023-10-08T17:14:36,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 27 (HUL) UNDER INVESTIGATION - INCORRECT STARTING LOCATION,9221,1221,,6.0,
2023-10-08T17:15:06,Other,,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 27 (HUL) - INCORRECT STARTING LOCATION,9221,1221,,6.0,
2023-10-08T17:15:25,Other,,,CAR 31 (OCO) TIME 1:31.865 DELETED - TRACK LIMITS AT TURN 12 LAP 5 20:13:57,9221,1221,,6.0,
2023-10-08T17:15:57,Drs,,,DRS ENABLED,9221,1221,,7.0,
2023-10-08T17:16:15,Other,,,CAR 24 (ZHO) TIME 1:33.411 DELETED - TRACK LIMITS AT TURN 1 LAP 5 20:14:12,9221,1221,,7.0,
2023-10-08T17:16:45,Other,,,CAR 10 (GAS) TIME 1:32.599 DELETED - TRACK LIMITS AT TURN 12 LAP 5 20:13:59,9221,1221,,7.0,
2023-10-08T17:16:56,Other,,,CAR 20 (MAG) TIME 1:33.919 DELETED - TRACK LIMITS AT TURN 1 LAP 5 20:14:15,9221,1221,,7.0,
2023-10-08T17:17:27,Other,,,CAR 14 (ALO) TIME 1:30.540 DELETED - TRACK LIMITS AT TURN 4 LAP 7 20:16:18,9221,1221,,8.0,
2023-10-08T17:20:06,Other,,,CAR 63 (RUS) TIME 1:30.052 DELETED - TRACK LIMITS AT TURN 12 LAP 8 20:18:37,9221,1221,,9.0,
2023-10-08T17:20:56,Other,,,CAR 77 (BOT) TIME 1:31.277 DELETED - TRACK LIMITS AT TURN 4 LAP 9 20:19:32,9221,1221,,10.0,
2023-10-08T17:21:34,Other,,,CAR 40 (LAW) TIME 1:31.125 DELETED - TRACK LIMITS AT TURN 12 LAP 9 20:20:14,9221,1221,,10.0,
2023-10-08T17:22:32,Other,,,CAR 63 (RUS) TIME 1:30.090 DELETED - TRACK LIMITS AT TURN 12 LAP 10 20:21:37,9221,1221,,11.0,
2023-10-08T17:22:58,Other,,,CAR 2 (SAR) TIME 1:31.699 DELETED - TRACK LIMITS AT TURN 15 LAP 9 20:20:18,9221,1221,,11.0,
2023-10-08T17:23:19,Other,,,CAR 40 (LAW) TIME 1:31.231 DELETED - TRACK LIMITS AT TURN 13 LAP 10 20:21:48,9221,1221,,12.0,
2023-10-08T17:23:51,Other,,,CAR 40 (LAW) TIME 1:31.106 DELETED - TRACK LIMITS AT TURN 13 LAP 11 20:23:19,9221,1221,,12.0,
2023-10-08T17:24:15,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 40 (LAW) - TRACK LIMITS,9221,1221,40.0,12.0,
2023-10-08T17:24:17,Other,,,CAR 23 (ALB) TIME 1:30.521 DELETED - TRACK LIMITS AT TURN 15 LAP 11 20:23:17,9221,1221,,12.0,
2023-10-08T17:25:19,Other,,,CAR 77 (BOT) TIME 1:30.958 DELETED - TRACK LIMITS AT TURN 5 LAP 10 20:21:06,9221,1221,,13.0,
2023-10-08T17:28:14,Other,,,CAR 11 (PER) TIME 1:30.196 DELETED - TRACK LIMITS AT TURN 4 LAP 14 20:27:05,9221,1221,,15.0,
2023-10-08T17:28:57,Other,,,CAR 23 (ALB) TIME 1:31.693 DELETED - TRACK LIMITS AT TURN 5 LAP 12 20:24:02,9221,1221,,15.0,
2023-10-08T17:30:01,Other,,,CAR 77 (BOT) TIME 1:31.142 DELETED - TRACK LIMITS AT TURN 5 LAP 13 20:25:40,9221,1221,,16.0,
2023-10-08T17:31:16,Other,,,CAR 81 (PIA) TIME 1:29.100 DELETED - TRACK LIMITS AT TURN 12 LAP 16 20:30:49,9221,1221,,17.0,
2023-10-08T17:31:45,Other,,,CAR 24 (ZHO) TIME 1:31.165 DELETED - TRACK LIMITS AT TURN 5 LAP 15 20:28:39,9221,1221,,17.0,
2023-10-08T17:33:39,Other,,,CAR 14 (ALO) TIME 1:28.923 DELETED - TRACK LIMITS AT TURN 15 LAP 17 20:32:30,9221,1221,,18.0,
2023-10-08T17:34:48,Other,,,CAR 10 (GAS) TIME 1:29.441 DELETED - TRACK LIMITS AT TURN 5 LAP 16 20:30:22,9221,1221,,19.0,
2023-10-08T17:35:35,Other,,,CAR 27 (HUL) TIME 1:28.224 DELETED - TRACK LIMITS AT TURN 12 LAP 18 20:34:13,9221,1221,,20.0,
2023-10-08T17:37:21,Other,,,CAR 16 (LEC) TIME 1:29.989 DELETED - TRACK LIMITS AT TURN 5 LAP 18 20:33:18,9221,1221,,21.0,
2023-10-08T17:39:13,Other,,,CAR 23 (ALB) TIME 1:29.204 DELETED - TRACK LIMITS AT TURN 12 LAP 21 20:38:33,9221,1221,,22.0,
2023-10-08T17:39:51,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 23 (ALB) - TRACK LIMITS,9221,1221,23.0,22.0,
2023-10-08T17:39:53,Other,,,CAR 81 (PIA) TIME 1:28.208 DELETED - TRACK LIMITS AT TURN 16 LAP 21 20:38:29,9221,1221,,22.0,
2023-10-08T17:40:13,Other,,,CAR 81 (PIA) TIME 1:28.290 DELETED - TRACK LIMITS AT TURN 16 (NEXT LAP),9221,1221,,23.0,
2023-10-08T17:41:06,Other,,,CAR 18 (STR) TIME 1:30.350 DELETED - TRACK LIMITS AT TURN 15 LAP 20 20:37:01,9221,1221,,23.0,
2023-10-08T17:41:44,Other,,,CAR 11 (PER) TIME 1:27.412 DELETED - TRACK LIMITS AT TURN 12 LAP 22 20:39:59,9221,1221,,24.0,
2023-10-08T17:42:27,Other,,,CAR 11 (PER) TIME 1:27.687 DELETED - TRACK LIMITS AT TURN 15 LAP 23 20:41:37,9221,1221,,24.0,
2023-10-08T17:42:34,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 11 (PER) - TRACK LIMITS,9221,1221,11.0,24.0,
2023-10-08T17:45:08,Other,,,CAR 11 (PER) TIME 1:28.552 DELETED - TRACK LIMITS AT TURN 12 LAP 25 20:44:23,9221,1221,,26.0,
2023-10-08T17:45:14,Other,,,INCIDENT INVOLVING CAR 11 (PER) NOTED - TRACK LIMITS,9221,1221,,26.0,
2023-10-08T17:45:41,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 11 (PER) UNDER INVESTIGATION - TRACK LIMITS,9221,1221,,26.0,
2023-10-08T17:46:30,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 11 (PER) - TRACK LIMITS,9221,1221,,27.0,
2023-10-08T17:50:02,Other,,,CAR 10 (GAS) TIME 1:27.586 DELETED - TRACK LIMITS AT TURN 13 LAP 28 20:49:19,9221,1221,,29.0,
2023-10-08T17:50:25,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 10 (GAS) - TRACK LIMITS,9221,1221,10.0,30.0,
2023-10-08T17:51:58,Other,,,CAR 22 (TSU) TIME 1:28.669 DELETED - TRACK LIMITS AT TURN 15 LAP 29 20:50:59,9221,1221,,31.0,
2023-10-08T17:55:36,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,9221,1221,,33.0,4.0
2023-10-08T17:55:39,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,9221,1221,,33.0,4.0
2023-10-08T17:56:31,CarEvent,,,CAR 14 (ALO) OFF TRACK AND CONTINUED AT TURN 2,9221,1221,14.0,34.0,
2023-10-08T17:57:12,Other,,,TURN 2 INCIDENT INVOLVING CAR 14 (ALO) NOTED - REJOINING UNSAFELY,9221,1221,,34.0,
2023-10-08T17:58:03,Other,,,CAR 14 (ALO) TIME 1:35.885 DELETED - TRACK LIMITS AT TURN 2 LAP 33 20:55:38,9221,1221,,35.0,
2023-10-08T17:59:03,Other,,,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CAR 14 (ALO) UNDER INVESTIGATION - REJOINING UNSAFELY,9221,1221,,35.0,
